tweet_id,timestamp,source,rating_numerator,rating_denominator,name,floofer,age_bracket,retweet_count,favorite_count,prediction
892420643555336193,2017-08-01 16:23:56+00:00,Twitter for iPhone,13,10,Phineas,None,None,7202,34567,Not_dog
892177421306343426,2017-08-01 00:17:27+00:00,Twitter for iPhone,13,10,Tilly,None,None,5408,29967,Chihuahua
891815181378084864,2017-07-31 00:18:03+00:00,Twitter for iPhone,12,10,Archie,None,None,3574,22549,Chihuahua
891689557279858688,2017-07-30 15:58:51+00:00,Twitter for iPhone,13,10,Darla,None,None,7417,37795,Labrador_retriever
891327558926688256,2017-07-29 16:00:24+00:00,Twitter for iPhone,12,10,Franklin,None,None,7965,36094,basset
891087950875897856,2017-07-29 00:08:17+00:00,Twitter for iPhone,13,10,None,None,None,2674,18198,Chesapeake_Bay_retriever
890971913173991426,2017-07-28 16:27:12+00:00,Twitter for iPhone,13,10,Jax,None,None,1719,10601,Appenzeller
890729181411237888,2017-07-28 00:22:40+00:00,Twitter for iPhone,13,10,None,None,None,16208,58160,Pomeranian
890609185150312448,2017-07-27 16:25:51+00:00,Twitter for iPhone,13,10,Zoey,None,None,3718,25078,Irish_terrier
890240255349198849,2017-07-26 15:59:51+00:00,Twitter for iPhone,14,10,Cassie,None,doggo,6261,28588,Pembroke
890006608113172480,2017-07-26 00:31:25+00:00,Twitter for iPhone,13,10,Koda,None,None,6309,27613,Samoyed
889880896479866881,2017-07-25 16:11:53+00:00,Twitter for iPhone,13,10,Bruno,None,None,4283,25116,French_bulldog
889665388333682689,2017-07-25 01:55:32+00:00,Twitter for iPhone,13,10,None,None,puppo,8576,43019,Pembroke
889638837579907072,2017-07-25 00:10:02+00:00,Twitter for iPhone,12,10,Ted,None,None,3830,24195,French_bulldog
889531135344209921,2017-07-24 17:02:04+00:00,Twitter for iPhone,13,10,Stuart,None,puppo,1929,13624,golden_retriever
889278841981685760,2017-07-24 00:19:32+00:00,Twitter for iPhone,13,10,Oliver,None,None,4569,22593,whippet
888917238123831296,2017-07-23 00:22:39+00:00,Twitter for iPhone,12,10,Jim,None,None,3843,26187,golden_retriever
888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iPhone,13,10,Zeke,None,None,3635,22946,golden_retriever
888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iPhone,13,10,Ralphus,None,None,2959,17713,Siberian_husky
888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iPhone,12,10,Gerald,None,None,2977,19564,French_bulldog
887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iPhone,13,10,Jeffrey,None,None,4649,27216,basset
887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iPhone,14,10,such,None,None,10093,41646,Not_dog
887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iPhone,13,10,Canela,None,None,15423,61594,Pembroke
887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iPhone,13,10,None,None,None,9042,30227,Mexican_hairless
887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iPhone,12,10,None,None,None,5114,27565,Samoyed
886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iPhone,13,10,Maya,None,None,6530,31106,Chihuahua
886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iPhone,13,10,Mingus,None,None,2720,10729,kuvasz
886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iPhone,13,10,Derek,None,None,3840,20191,Not_dog
886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iPhone,12,10,Roscoe,None,pupper,2707,18970,French_bulldog
886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,13,10,Waffles,None,None,5420,25113,pug
885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,12,10,Jimbo,None,None,5765,29246,Blenheim_spaniel
885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,13,10,Maisey,None,None,5488,32306,pug
885311592912609280,2017-07-13 01:35:06+00:00,Twitter for iPhone,13,10,Lilly,None,None,15856,0,Labrador_retriever
885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,13,10,None,None,None,3757,19649,malamute
884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,12,10,Earl,None,None,15456,68852,Italian_greyhound
884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,13,10,Lola,None,None,4789,24960,chow
884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,13,10,Kevin,None,None,4022,21804,pug
884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iPhone,14,10,None,None,None,4904,24392,Pembroke
884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iPhone,12,10,Yogi,None,doggo,2556,18340,German_shepherd
883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,12,10,Noah,None,None,2939,19613,Doberman
883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,5,10,Bella,None,None,8494,41130,golden_retriever
883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,13,10,Grizzwald,floofer,None,3162,20391,chow
883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,13,10,None,None,None,5679,33287,golden_retriever
882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,13,10,Rusty,None,None,3319,21452,Eskimo_dog
882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,12,10,Gus,None,pupper,4205,25341,Labrador_retriever
882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,13,10,Stanley,None,None,5207,25162,Pembroke
882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,13,10,Alfy,None,None,9937,40128,golden_retriever
882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,13,10,Koko,None,None,4185,26340,golden_retriever
881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,12,10,Rey,None,None,2923,21916,Weimaraner
881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,13,10,Gary,None,None,9197,45567,Saluki
881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,14,10,None,None,pupper,13761,44457,Samoyed
881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,12,10,Elliot,None,None,4590,20942,Not_dog
880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,13,10,Louis,None,None,2399,15376,Not_dog
880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,12,10,None,None,None,3283,19145,Pembroke
880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,12,10,Bella,None,None,5342,25550,golden_retriever
880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,12,10,Jesse,None,None,3574,24218,Chihuahua
880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,11,10,None,None,None,3743,24849,miniature_pinscher
879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,13,10,Romeo,None,None,2998,20158,basset
879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,12,10,Bailey,None,None,2714,21164,German_short-haired_pointer
879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,13,10,Duddles,None,None,38416,94971,English_springer
879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,12,10,Jack,None,None,2703,15166,Labrador_retriever
879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,11,10,Steven,None,None,4055,20262,Not_dog
879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,13,10,Beau,None,None,2308,17134,vizsla
878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,13,10,Snoopy,None,puppo,3528,17487,Italian_greyhound
878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,13,10,Shadow,None,None,1098,6948,basset
878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iPhone,14,10,Emmy,None,None,5884,37930,French_bulldog
877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iPhone,13,10,Aja,None,None,16257,70950,Chesapeake_Bay_retriever
877611172832227328,2017-06-21 19:36:23+00:00,Twitter for iPhone,14,10,None,None,pupper,70,0,Irish_setter
877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iPhone,12,10,Penny,None,None,3259,20413,basset
877316821321428993,2017-06-21 00:06:44+00:00,Twitter for iPhone,13,10,Dante,None,None,4474,24702,Saluki
877201837425926144,2017-06-20 16:29:50+00:00,Twitter for iPhone,12,10,Nelly,None,None,4771,24373,Pembroke
876838120628539392,2017-06-19 16:24:33+00:00,Twitter for iPhone,12,10,Ginger,None,pupper,2871,18637,bloodhound
876484053909872640,2017-06-18 16:57:37+00:00,Twitter for iPhone,13,10,Benedict,None,None,2050,16937,golden_retriever
876120275196170240,2017-06-17 16:52:05+00:00,Twitter for iPhone,13,10,Venti,None,None,4016,25227,Bernese_mountain_dog
875747767867523072,2017-06-16 16:11:53+00:00,Twitter for iPhone,13,10,Goose,None,None,3681,22668,Labrador_retriever
875144289856114688,2017-06-15 00:13:52+00:00,Twitter for iPhone,13,10,Nugget,None,None,4238,19809,Siberian_husky
875021211251597312,2017-06-14 16:04:48+00:00,Twitter for iPhone,12,10,None,None,None,4082,23044,West_Highland_white_terrier
874680097055178752,2017-06-13 17:29:20+00:00,Twitter for iPhone,12,10,Cash,None,None,4023,25120,Labrador_retriever
874296783580663808,2017-06-12 16:06:11+00:00,Twitter for iPhone,13,10,Jed,None,pupper,3581,23533,cocker_spaniel
874057562936811520,2017-06-12 00:15:36+00:00,Twitter for iPhone,12,10,None,None,None,3466,20580,flat-coated_retriever
874012996292530176,2017-06-11 21:18:31+00:00,Twitter for iPhone,13,10,Sebastian,None,puppo,8809,30802,Cardigan
873580283840344065,2017-06-10 16:39:04+00:00,Twitter for iPhone,13,10,None,None,None,3416,21910,Newfoundland
873213775632977920,2017-06-09 16:22:42+00:00,Twitter for iPhone,12,10,Sierra,None,pupper,1360,6459,vizsla
872967104147763200,2017-06-09 00:02:31+00:00,Twitter for iPhone,12,10,None,None,doggo,4674,24596,Labrador_retriever
872820683541237760,2017-06-08 14:20:41+00:00,Twitter for iPhone,13,10,None,None,None,3239,13346,pug
872620804844003328,2017-06-08 01:06:27+00:00,Twitter for iPhone,13,10,Monkey,None,None,3148,18766,cocker_spaniel
872486979161796608,2017-06-07 16:14:40+00:00,Twitter for iPhone,12,10,None,None,None,7914,36900,Pembroke
872122724285648897,2017-06-06 16:07:15+00:00,Twitter for iPhone,12,10,Kody,None,None,7037,30947,pug
871879754684805121,2017-06-06 00:01:46+00:00,Twitter for iPhone,13,10,Lassie,None,None,9489,33851,Shetland_sheepdog
871762521631449091,2017-06-05 16:15:56+00:00,Twitter for iPhone,12,10,Rover,None,pupper,3042,18294,Labrador_retriever
871515927908634625,2017-06-04 23:56:03+00:00,Twitter for iPhone,12,10,Napolean,None,doggo,3020,18279,komondor
871032628920680449,2017-06-03 15:55:36+00:00,Twitter for iPhone,13,10,Boomer,None,None,3310,20612,kelpie
870804317367881728,2017-06-03 00:48:22+00:00,Twitter for iPhone,11,10,None,None,None,5406,30489,Not_dog
870656317836468226,2017-06-02 15:00:16+00:00,Twitter for iPhone,13,10,Cody,None,None,2266,11127,Pembroke
870374049280663552,2017-06-01 20:18:38+00:00,Twitter for iPhone,13,10,Zoey,None,None,23357,75643,golden_retriever
870308999962521604,2017-06-01 16:00:09+00:00,Twitter for iPhone,13,10,Rumble,None,None,3636,19914,Greater_Swiss_Mountain_dog
870063196459192321,2017-05-31 23:43:25+00:00,Twitter for iPhone,14,10,Clifford,None,None,7256,33123,Not_dog
869772420881756160,2017-05-31 04:27:59+00:00,Twitter for iPhone,13,10,Dewey,None,None,8907,38757,Pembroke
869702957897576449,2017-05-30 23:51:58+00:00,Twitter for iPhone,13,10,Stanley,None,None,5513,25604,Pembroke
869596645499047938,2017-05-30 16:49:31+00:00,Twitter for iPhone,12,10,Scout,None,doggo,2704,14519,Chihuahua
869227993411051520,2017-05-29 16:24:37+00:00,Twitter for iPhone,13,10,Gizmo,None,None,3290,18540,Pembroke
868880397819494401,2017-05-28 17:23:24+00:00,Twitter for iPhone,14,10,Walter,None,None,12604,59277,French_bulldog
868622495443632128,2017-05-28 00:18:35+00:00,Twitter for iPhone,13,10,None,None,None,4609,24173,Labrador_retriever
868552278524837888,2017-05-27 19:39:34+00:00,Twitter for iPhone,12,10,Cooper,None,None,1798,9184,whippet
867900495410671616,2017-05-26 00:29:37+00:00,Twitter for iPhone,12,10,None,None,None,3670,22050,Labrador_retriever
867774946302451713,2017-05-25 16:10:44+00:00,Twitter for iPhone,13,10,Harold,None,None,6419,30885,Border_collie
867421006826221569,2017-05-24 16:44:18+00:00,Twitter for iPhone,12,10,Shikha,None,puppo,2180,14645,Eskimo_dog
867072653475098625,2017-05-23 17:40:04+00:00,Twitter for iPhone,13,10,None,None,None,106,0,Blenheim_spaniel
867051520902168576,2017-05-23 16:16:06+00:00,Twitter for iPhone,13,10,None,None,None,6947,29332,Samoyed
866686824827068416,2017-05-22 16:06:55+00:00,Twitter for iPhone,12,10,Lili,None,None,3038,17523,flat-coated_retriever
866450705531457537,2017-05-22 00:28:40+00:00,Twitter for iPhone,13,10,Jamesy,None,pupper,31096,111323,French_bulldog
866334964761202691,2017-05-21 16:48:45+00:00,Twitter for iPhone,12,10,Coco,None,None,12557,47678,Samoyed
865718153858494464,2017-05-19 23:57:46+00:00,Twitter for iPhone,13,10,Boomer,None,None,4982,23477,golden_retriever
865359393868664832,2017-05-19 00:12:11+00:00,Twitter for iPhone,13,10,Sammy,None,None,4408,24122,Chesapeake_Bay_retriever
865006731092295680,2017-05-18 00:50:50+00:00,Twitter for iPhone,13,10,Nelly,None,None,6825,25607,Pembroke
864873206498414592,2017-05-17 16:00:15+00:00,Twitter for iPhone,14,10,None,None,None,7682,29452,Not_dog
864279568663928832,2017-05-16 00:41:21+00:00,Twitter for iPhone,12,10,Meatball,None,None,2648,13349,bull_mastiff
864197398364647424,2017-05-15 19:14:50+00:00,Twitter for iPhone,13,10,Paisley,None,None,7785,27279,golden_retriever
863907417377173506,2017-05-15 00:02:33+00:00,Twitter for iPhone,13,10,Albus,None,None,3681,18872,Not_dog
863553081350529029,2017-05-14 00:34:33+00:00,Twitter for iPhone,13,10,Neptune,None,None,3728,13968,Eskimo_dog
863432100342583297,2017-05-13 16:33:49+00:00,Twitter for iPhone,12,10,Belle,None,None,4673,21822,Staffordshire_bullterrier
863079547188785154,2017-05-12 17:12:53+00:00,Twitter for iPhone,14,10,None,None,None,987,8049,Lakeland_terrier
863062471531167744,2017-05-12 16:05:02+00:00,Twitter for iPhone,13,10,Quinn,None,None,2138,7699,French_bulldog
862831371563274240,2017-05-12 00:46:44+00:00,Twitter for iPhone,13,10,Zooey,None,None,4574,17575,Australian_terrier
862722525377298433,2017-05-11 17:34:13+00:00,Twitter for iPhone,11,10,Dave,None,None,3170,15672,basset
862457590147678208,2017-05-11 00:01:27+00:00,Twitter for iPhone,13,10,Jersey,None,None,4358,18681,Not_dog
862096992088072192,2017-05-10 00:08:34+00:00,Twitter for iPhone,13,10,None,None,None,20541,67803,chow
861383897657036800,2017-05-08 00:54:59+00:00,Twitter for iPhone,13,10,Hobbes,None,None,9537,33050,Cardigan
861288531465048066,2017-05-07 18:36:02+00:00,Twitter for iPhone,13,10,None,None,None,3684,15727,Bouvier_des_Flandres
861005113778896900,2017-05-06 23:49:50+00:00,Twitter for iPhone,12,10,Burt,None,None,3412,15351,German_shepherd
860924035999428608,2017-05-06 18:27:40+00:00,Twitter for iPhone,13,10,None,None,None,696,0,Not_dog
860563773140209665,2017-05-05 18:36:06+00:00,Twitter for iPhone,13,10,Lorenzo,None,None,1903,6878,Cardigan
860524505164394496,2017-05-05 16:00:04+00:00,Twitter for iPhone,13,10,Carl,None,None,4732,21745,Bedlington_terrier
860276583193509888,2017-05-04 23:34:55+00:00,Twitter for iPhone,12,10,Jordy,None,None,3146,16980,Not_dog
860184849394610176,2017-05-04 17:30:24+00:00,Twitter for iPhone,14,10,None,None,None,5234,15323,Not_dog
859924526012018688,2017-05-04 00:15:58+00:00,Twitter for iPhone,12,10,Milky,None,None,3678,18058,French_bulldog
859851578198683649,2017-05-03 19:26:06+00:00,Twitter for iPhone,13,10,Trooper,None,None,3159,14275,Labrador_retriever
859607811541651456,2017-05-03 03:17:27+00:00,Twitter for iPhone,13,10,None,None,puppo,1389,17200,golden_retriever
859196978902773760,2017-05-02 00:04:57+00:00,Twitter for iPhone,12,10,quite,None,None,27003,82411,malamute
859074603037188101,2017-05-01 15:58:40+00:00,Twitter for iPhone,13,10,None,None,None,12274,31111,Not_dog
858843525470990336,2017-05-01 00:40:27+00:00,Twitter for iPhone,13,10,None,None,doggo,3110,14423,golden_retriever
858471635011153920,2017-04-30 00:02:42+00:00,Twitter for iPhone,13,10,Sophie,None,None,4385,19943,Pembroke
858107933456039936,2017-04-28 23:57:28+00:00,Twitter for iPhone,12,10,Wyatt,None,None,2599,14571,golden_retriever
857989990357356544,2017-04-28 16:08:49+00:00,Twitter for iPhone,12,10,Rosie,None,None,2320,14844,French_bulldog
857746408056729600,2017-04-28 00:00:54+00:00,Twitter for iPhone,13,10,Thor,None,None,9591,31550,Labrador_retriever
857393404942143489,2017-04-27 00:38:11+00:00,Twitter for iPhone,13,10,None,None,None,1475,5436,malamute
857263160327368704,2017-04-26 16:00:39+00:00,Twitter for iPhone,13,10,Oscar,None,None,4081,18644,Samoyed
857029823797047296,2017-04-26 00:33:27+00:00,Twitter for iPhone,12,10,Zeke,None,None,3591,17444,golden_retriever
856543823941562368,2017-04-24 16:22:16+00:00,Twitter for iPhone,12,10,Callie,None,None,2616,15200,Boston_bull
856526610513747968,2017-04-24 15:13:52+00:00,Twitter for iPhone,14,10,None,None,None,1704,11082,Old_English_sheepdog
856282028240666624,2017-04-23 23:01:59+00:00,Twitter for iPhone,14,10,Cermet,None,None,5722,25801,Chihuahua
855851453814013952,2017-04-22 18:31:02+00:00,Twitter for iPhone,13,10,None,None,multiple,16521,42833,flat-coated_retriever
855459453768019968,2017-04-21 16:33:22+00:00,Twitter for iPhone,12,10,quite,None,None,7483,27723,Blenheim_spaniel
854732716440526848,2017-04-19 16:25:34+00:00,Twitter for iPhone,12,10,Marlee,None,None,5528,21223,Pembroke
854482394044301312,2017-04-18 23:50:52+00:00,Twitter for iPhone,13,10,Arya,None,None,6198,27229,Chihuahua
854365224396361728,2017-04-18 16:05:17+00:00,Twitter for iPhone,13,10,Einstein,None,None,4273,17618,Pembroke
854120357044912130,2017-04-17 23:52:16+00:00,Twitter for iPhone,14,10,None,None,pupper,6800,29865,black-and-tan_coonhound
854010172552949760,2017-04-17 16:34:26+00:00,Twitter for iPhone,11,10,None,floofer,doggo,2881,15198,English_springer
853760880890318849,2017-04-17 00:03:50+00:00,Twitter for iPhone,12,10,Alice,None,None,5268,26714,miniature_pinscher
853639147608842240,2017-04-16 16:00:07+00:00,Twitter for iPhone,13,10,None,None,None,9127,32334,German_shepherd
853299958564483072,2017-04-15 17:32:18+00:00,Twitter for iPhone,13,10,Rumpole,None,None,3252,14496,Not_dog
852912242202992640,2017-04-14 15:51:39+00:00,Twitter for iPhone,12,10,Benny,None,None,1656,8452,Great_Dane
852672615818899456,2017-04-13 23:59:28+00:00,Twitter for iPhone,12,10,Aspen,None,None,1991,14002,golden_retriever
852553447878664193,2017-04-13 16:05:56+00:00,Twitter for iPhone,13,10,Jarod,None,None,3205,15267,bloodhound
852311364735569921,2017-04-13 00:03:59+00:00,Twitter for iPhone,13,10,Wiggles,None,None,9121,31086,Not_dog
852226086759018497,2017-04-12 18:25:07+00:00,Twitter Web Client,14,10,General,None,None,6266,18744,Not_dog
852189679701164033,2017-04-12 16:00:27+00:00,Twitter for iPhone,12,10,Sailor,None,None,1458,10797,Bernese_mountain_dog
851861385021730816,2017-04-11 18:15:55+00:00,Twitter for iPhone,10,10,None,None,None,19,0,Not_dog
851591660324737024,2017-04-11 00:24:08+00:00,Twitter for iPhone,11,10,None,None,None,3219,15316,Cardigan
851464819735769094,2017-04-10 16:00:07+00:00,Twitter for iPhone,14,10,Iggy,None,None,6504,22824,Not_dog
851224888060895234,2017-04-10 00:06:42+00:00,Twitter for iPhone,13,10,Snoop,None,None,5306,19492,standard_poodle
850753642995093505,2017-04-08 16:54:09+00:00,Twitter for iPhone,11,10,Kyle,None,None,8340,28872,pug
850380195714523136,2017-04-07 16:10:12+00:00,Twitter for iPhone,13,10,Leo,None,None,2401,12361,Yorkshire_terrier
850145622816686080,2017-04-07 00:38:06+00:00,Twitter for iPhone,11,10,Riley,None,None,3492,15374,kelpie
850019790995546112,2017-04-06 16:18:05+00:00,Twitter for iPhone,12,10,Boomer,None,pupper,4503,19236,Shetland_sheepdog
849776966551130114,2017-04-06 00:13:11+00:00,Twitter for iPhone,12,10,None,None,None,7018,28633,Chihuahua
849412302885593088,2017-04-05 00:04:08+00:00,Twitter for iPhone,12,10,Noosh,None,None,2914,15010,schipperke
849336543269576704,2017-04-04 19:03:06+00:00,Twitter for iPhone,11,10,None,None,None,1739,10796,Not_dog
849051919805034497,2017-04-04 00:12:06+00:00,Twitter for iPhone,13,10,Kevin,None,None,7854,39968,Not_dog
848690551926992896,2017-04-03 00:16:10+00:00,Twitter for iPhone,12,10,None,None,None,4017,23845,flat-coated_retriever
848324959059550208,2017-04-02 00:03:26+00:00,Twitter for iPhone,12,10,Odin,None,None,4282,23389,malamute
848212111729840128,2017-04-01 16:35:01+00:00,Twitter for iPhone,6,10,Jerry,None,None,2803,15417,Bedlington_terrier
847971574464610304,2017-04-01 00:39:12+00:00,Twitter for iPhone,13,10,None,None,None,410,0,Not_dog
847962785489326080,2017-04-01 00:04:17+00:00,Twitter for iPhone,10,10,Georgie,None,None,4720,22269,Not_dog
847842811428974592,2017-03-31 16:07:33+00:00,Twitter for iPhone,12,10,Rontu,None,None,1221,5127,Bernese_mountain_dog
847606175596138505,2017-03-31 00:27:14+00:00,Twitter for iPhone,12,10,Cannon,None,None,3176,17794,Cardigan
847251039262605312,2017-03-30 00:56:03+00:00,Twitter for iPhone,12,10,Furzey,None,None,4033,19444,Airedale
847157206088847362,2017-03-29 18:43:12+00:00,Twitter for iPhone,11,10,Daisy,None,None,5402,18815,Staffordshire_bullterrier
847116187444137987,2017-03-29 16:00:12+00:00,Twitter for iPhone,11,10,None,None,None,2956,20351,American_Staffordshire_terrier
846874817362120707,2017-03-29 00:01:05+00:00,Twitter for iPhone,13,10,Tuck,None,None,3651,19062,Shetland_sheepdog
846514051647705089,2017-03-28 00:07:32+00:00,Twitter for iPhone,13,10,Barney,None,doggo,10718,42188,golden_retriever
846153765933735936,2017-03-27 00:15:53+00:00,Twitter for iPhone,13,10,Vixen,None,None,8431,29875,giant_schnauzer
846042936437604353,2017-03-26 16:55:29+00:00,Twitter for iPhone,12,10,Jarvis,None,None,2665,15174,golden_retriever
845812042753855489,2017-03-26 01:38:00+00:00,Twitter for iPhone,13,10,None,None,None,8089,27727,Samoyed
845677943972139009,2017-03-25 16:45:08+00:00,Twitter for iPhone,12,10,None,None,None,4501,23967,chow
845397057150107648,2017-03-24 22:08:59+00:00,Twitter for iPhone,13,10,Mimosa,None,doggo,1659,7267,Dandie_Dinmont
845306882940190720,2017-03-24 16:10:40+00:00,Twitter for iPhone,12,10,Pickles,None,pupper,5017,22152,Irish_water_spaniel
844979544864018432,2017-03-23 18:29:57+00:00,Twitter for iPhone,13,10,None,None,None,2374,12955,Shetland_sheepdog
844973813909606400,2017-03-23 18:07:10+00:00,Twitter for iPhone,12,10,Brady,None,None,2949,14279,Labrador_retriever
844580511645339650,2017-03-22 16:04:20+00:00,Twitter for iPhone,11,10,Charlie,None,None,2895,15639,Not_dog
844223788422217728,2017-03-21 16:26:50+00:00,Twitter for iPhone,12,10,Margo,None,None,2043,13023,Labrador_retriever
843856843873095681,2017-03-20 16:08:44+00:00,Twitter for iPhone,12,10,Sadie,None,None,4304,20444,Labrador_retriever
843604394117681152,2017-03-19 23:25:35+00:00,Twitter for iPhone,11,10,Hank,None,None,2556,16091,Labrador_retriever
843235543001513987,2017-03-18 22:59:54+00:00,Twitter for iPhone,13,10,Tycho,None,None,5587,20472,Pembroke
842846295480000512,2017-03-17 21:13:10+00:00,Twitter for iPhone,13,10,Charlie,None,None,3410,14577,Labrador_retriever
842765311967449089,2017-03-17 15:51:22+00:00,Twitter for iPhone,12,10,Indie,None,None,1197,6430,Labrador_retriever
842535590457499648,2017-03-17 00:38:32+00:00,Twitter for iPhone,13,10,Winnie,None,None,3284,17310,Pembroke
842163532590374912,2017-03-16 00:00:07+00:00,Twitter for iPhone,12,10,George,None,None,5416,23307,French_bulldog
842115215311396866,2017-03-15 20:48:07+00:00,Twitter for iPhone,12,10,Bentley,None,None,2839,13329,chow
841833993020538882,2017-03-15 02:10:39+00:00,Twitter for iPhone,13,10,Ken,None,None,14013,0,Samoyed
841680585030541313,2017-03-14 16:01:03+00:00,Twitter for iPhone,12,10,Penny,None,None,7360,24605,Chihuahua
841439858740625411,2017-03-14 00:04:30+00:00,Twitter for iPhone,14,10,None,None,None,3419,12031,Labrador_retriever
841314665196081154,2017-03-13 15:47:01+00:00,Twitter Web Client,13,10,Max,None,None,4356,15108,Afghan_hound
841077006473256960,2017-03-13 00:02:39+00:00,Twitter for iPhone,12,10,Dawn,None,None,5006,21847,Brittany_spaniel
840696689258311684,2017-03-11 22:51:24+00:00,Twitter for iPhone,10,10,None,None,None,907,11736,Not_dog
840632337062862849,2017-03-11 18:35:42+00:00,Twitter for iPhone,12,10,Maddie,None,None,1654,8614,golden_retriever
840370681858686976,2017-03-11 01:15:58+00:00,Twitter for iPhone,13,10,None,None,None,4289,15707,Not_dog
840268004936019968,2017-03-10 18:27:58+00:00,Twitter for iPhone,12,10,Monty,None,None,5382,18365,Chesapeake_Bay_retriever
839990271299457024,2017-03-10 00:04:21+00:00,Twitter for iPhone,13,10,Sojourner,None,None,2127,12832,Staffordshire_bullterrier
839549326359670784,2017-03-08 18:52:12+00:00,Twitter for iPhone,12,10,Winston,None,None,7290,26196,Norwich_terrier
839290600511926273,2017-03-08 01:44:07+00:00,Twitter for iPhone,10,10,None,None,pupper,137,0,Not_dog
839239871831150596,2017-03-07 22:22:32+00:00,Twitter for iPhone,13,10,Odie,None,None,6101,25850,Leonberg
838921590096166913,2017-03-07 01:17:48+00:00,Twitter for iPhone,13,10,Arlo,None,None,1919,10659,Border_terrier
838916489579200512,2017-03-07 00:57:32+00:00,Twitter for iPhone,15,10,None,None,None,31,0,Not_dog
838561493054533637,2017-03-06 01:26:54+00:00,Twitter for iPhone,13,10,Walter,None,None,1257,10507,kelpie
838476387338051585,2017-03-05 19:48:43+00:00,Twitter for iPhone,13,10,Stanley,None,None,4470,21493,Great_Pyrenees
838083903487373313,2017-03-04 17:49:08+00:00,Twitter for iPhone,13,10,Daisy,None,None,2920,16877,chow
837820167694528512,2017-03-04 00:21:08+00:00,Twitter for iPhone,12,10,None,None,pupper,7363,32599,golden_retriever
837482249356513284,2017-03-03 01:58:22+00:00,Twitter for iPhone,13,10,Waffles,None,None,419,3699,Not_dog
837471256429613056,2017-03-03 01:14:41+00:00,Twitter for iPhone,12,10,Vincent,None,None,2123,12273,Norwegian_elkhound
837110210464448512,2017-03-02 01:20:01+00:00,Twitter for iPhone,13,10,Clark,None,pupper,2234,15413,Siberian_husky
836989968035819520,2017-03-01 17:22:13+00:00,Twitter for iPhone,12,10,Mookie,None,None,2172,12244,toy_poodle
836753516572119041,2017-03-01 01:42:39+00:00,Twitter for iPhone,12,10,Meera,None,doggo,4370,18560,schipperke
836677758902222849,2017-02-28 20:41:37+00:00,Twitter for iPhone,11,10,Oliver,None,None,2087,12108,Not_dog
